Name,Created at,Cancelled at,Lineitem name,Lineitem quantity,Lineitem price,Lineitem discount,Financial Status,Fulfillment Status,Subtotal,Total Discount,Shipping,Taxes,Total,Currency,Customer Email,Billing Name,Shipping Province,Shipping Country
#3037,2024-10-04 10:38:00,,Socks 3-Pack,2,14.0,0.0,paid,fulfilled,28.0,0.0,0.0,2.47,30.47,USD,zrjrdaeef8@gmail.com,Customer 8,BC,Canada
#3364,2025-06-04 04:33:00,,Light Jacket 01,1,79.0,10.82,paid,fulfilled,79.0,10.82,0.0,4.58,72.76,USD,oemmtnxfbi8@yahoo.com,Customer 8,NY,United States
#2942,2025-02-26 01:18:00,,Revive Mask M,2,29.0,5.69,paid,fulfilled,58.0,5.69,6.99,4.85,64.15,USD,bomfxnuf384@gmail.com,Customer 384,CA,United States
#3404,2024-09-14 04:47:00,,Light Jacket 01,3,79.0,0.0,paid,fulfilled,237.0,0.0,0.0,15.24,252.24,USD,erekrntzql8@yahoo.com,Customer 8,BC,Canada
#1967,2024-12-20 22:13:00,,Clarifying Toner X,1,25.0,0.0,paid,partial,25.0,0.0,6.99,2.73,34.72,USD,wataytsqfj147@hotmail.com,Customer 1147,WA,United States
#2370,2024-10-06 17:18:00,,Light Jacket 01,1,79.0,0.0,paid,fulfilled,79.0,0.0,6.99,6.26,92.25,USD,umdrgmp465@brand.com,Customer 465,FL,United States
#1323,2024-12-13 07:37:00,,Radiance Serum A,1,39.0,0.0,paid,fulfilled,119.0,0.0,6.99,8.63,134.62,USD,jltzutrnqd8@brand.com,Customer 8,ON,Canada
#1197,2025-01-26 13:19:00,,Cap 01,1,19.0,0.0,paid,fulfilled,297.0,0.0,4.99,39.3,341.29,USD,rsugtlat8@gmail.com,Customer 8,ENG,United Kingdom
#1813,2025-04-26 02:54:00,,Starter Kit C,1,79.0,0.0,paid,fulfilled,247.0,0.0,0.0,16.34,263.34,USD,pudlzqo458@brand.com,Customer 1458,QC,Canada
#1395,2025-03-14 06:45:00,,Foam Cleanser F,2,21.0,5.17,paid,fulfilled,42.0,5.17,0.0,2.41,39.24,USD,fnndalrfr147@brand.com,Customer 1147,WA,United States
#1516,2025-07-12 14:44:00,,Revive Mask M,2,29.0,0.0,paid,fulfilled,58.0,0.0,0.0,5.05,63.05,USD,ucpgnzpy147@hotmail.com,Customer 1147,WA,United States
#3573,2025-02-02 06:07:00,,Starter Kit C,3,79.0,0.0,paid,fulfilled,308.0,0.0,4.99,20.73,333.72,USD,hgwxsmsat147@yahoo.com,Customer 1147,QC,Canada
#3089,2025-05-14 08:17:00,,Glow Oil L,1,35.0,3.91,paid,fulfilled,35.0,3.91,6.99,3.54,41.62,USD,ymykpuyts8@gmail.com,Customer 8,IL,United States
#2821,2025-05-16 02:15:00,,Cap 01,1,19.0,3.21,paid,partial,19.0,3.21,9.99,1.86,27.64,USD,xbsmpga243@brand.com,Customer 1243,QC,Canada
#3432,2025-02-08 06:19:00,,Premium Tee 02,1,28.0,0.0,refunded,fulfilled,28.0,0.0,4.99,2.4,0.0,USD,vrjiixihdx147@yahoo.com,Customer 1147,ON,Canada
#2771,2025-02-15 17:55:00,,Socks 3-Pack,1,14.0,0.0,paid,fulfilled,33.0,0.0,4.99,3.5,41.49,USD,vypqyzek147@brand.com,Customer 1147,BC,Canada
#2950,2024-11-15 06:29:00,,Socks 3-Pack,1,14.0,0.0,paid,fulfilled,129.0,0.0,9.99,12.58,151.57,USD,svzumo8@hotmail.com,Customer 8,ON,Canada
#2218,2024-12-21 11:49:00,,Premium Tee 02,1,28.0,0.0,paid,fulfilled,28.0,0.0,9.99,3.38,41.37,USD,kecgnwch384@hotmail.com,Customer 384,QC,Canada
#3376,2025-03-11 20:52:00,,Starter Kit C,2,79.0,0.0,paid,fulfilled,158.0,0.0,0.0,11.76,169.76,USD,dazrmvu8@brand.com,Customer 8,IL,United States
#1914,2024-09-03 17:04:00,,Light Jacket 01,1,79.0,9.53,paid,fulfilled,229.0,25.97,0.0,16.07,219.1,USD,cfmdpqlnze833@brand.com,Customer 833,CA,United States
#1478,2024-12-20 12:53:00,,Classic Tee 01,1,22.0,0.0,paid,fulfilled,61.0,0.0,0.0,3.74,64.74,USD,edspmgp8@yahoo.com,Customer 8,ON,Canada
#1381,2024-12-31 12:56:00,,Hoodie 01,2,55.0,0.0,paid,fulfilled,292.0,0.0,6.99,23.33,322.32,USD,trszxqzl8@brand.com,Customer 8,ON,Canada
#2102,2024-08-28 23:08:00,,Cap 01,2,19.0,0.0,paid,partial,66.0,0.0,0.0,5.34,71.34,USD,bptrsxrcla8@yahoo.com,Customer 8,BC,Canada
#2710,2025-05-04 23:15:00,,Glow Oil L,1,35.0,0.0,paid,fulfilled,181.0,0.0,4.99,12.82,198.81,USD,wgtmioqhy8@gmail.com,Customer 8,TX,United States
#2341,2024-10-15 23:44:00,,Shorts 01,1,35.0,0.0,paid,partial,74.0,0.0,0.0,4.54,78.54,USD,znzczzfjsp8@gmail.com,Customer 8,QC,Canada
#3379,2024-12-21 15:54:00,,Clarifying Toner X,1,25.0,0.0,paid,fulfilled,25.0,0.0,0.0,2.18,27.18,USD,aelgseh8@hotmail.com,Customer 8,NSW,Australia
#1364,2024-11-19 19:36:00,,Hoodie 01,1,55.0,13.26,paid,fulfilled,55.0,13.26,4.99,3.05,49.78,USD,ynpgwclrr8@brand.com,Customer 8,NY,United States
#2970,2024-09-11 08:57:00,,Hoodie 01,1,55.0,0.0,paid,fulfilled,100.0,0.0,4.99,8.58,113.57,USD,zleekeu8@hotmail.com,Customer 8,TX,United States
#2188,2025-07-24 09:35:00,,Radiance Serum A,3,39.0,31.26,refunded,fulfilled,320.0,101.94,0.0,18.71,0.0,USD,wdtsid147@gmail.com,Customer 1147,QC,Canada
#1789,2024-11-04 15:32:00,,Clarifying Toner X,2,25.0,0.0,paid,unfulfilled,186.0,0.0,6.99,17.41,210.4,USD,iyulwa8@yahoo.com,Customer 8,CA,United States
#1520,2024-09-22 04:48:00,,Glow Oil L,2,35.0,0.0,paid,fulfilled,264.0,0.0,0.0,24.03,288.03,USD,zyhpeae384@yahoo.com,Customer 384,WA,United States
#1472,2025-05-07 05:41:00,,Shorts 01,1,35.0,2.95,paid,unfulfilled,114.0,8.84,4.99,9.93,120.08,USD,zrrygqyxu8@brand.com,Customer 8,NY,United States
#3157,2025-03-25 17:07:00,,Leggings 01,1,49.0,2.55,partially_refunded,fulfilled,49.0,2.55,6.99,10.35,38.57,USD,dwmfve384@yahoo.com,Customer 384,NSW,Australia
#2828,2024-11-03 08:31:00,,Starter Kit C,1,79.0,0.0,paid,unfulfilled,121.0,0.0,6.99,7.83,135.82,USD,okqhuiy8@gmail.com,Customer 8,ON,Canada
#1812,2025-03-07 00:02:00,,Hoodie 01,5,55.0,19.01,paid,fulfilled,396.0,26.9,4.99,50.4,424.49,USD,abtamw384@yahoo.com,Customer 384,VIC,Australia
#2615,2025-05-25 18:00:00,,Glow Oil L,1,35.0,0.0,paid,fulfilled,35.0,0.0,9.99,2.95,47.94,USD,fnjhepxbb8@hotmail.com,Customer 8,BC,Canada
#3654,2024-10-16 14:38:00,,Leggings 01,1,49.0,0.0,paid,fulfilled,78.0,0.0,4.99,7.16,90.15,USD,akxofncz384@yahoo.com,Customer 384,IL,United States
#2246,2025-01-23 05:25:00,,Radiance Serum A,1,39.0,0.0,paid,partial,61.0,0.0,4.99,5.17,71.16,USD,zbqhld8@brand.com,Customer 8,CA,United States
#3578,2025-02-02 18:15:00,,Repair Eye Gel G,1,45.0,9.0,paid,fulfilled,249.0,42.7,4.99,14.4,225.69,USD,xrwugjw265@gmail.com,Customer 265,QC,Canada
#1636,2025-07-08 08:34:00,,Revive Mask M,1,29.0,3.55,paid,fulfilled,43.0,4.92,6.99,3.49,48.56,USD,sbafrvxmtx366@gmail.com,Customer 1366,CA,United States
#3086,2025-03-03 14:50:00,,Leggings 01,2,49.0,16.09,refunded,fulfilled,302.0,55.46,0.0,19.28,0.0,USD,swqjniglul8@hotmail.com,Customer 8,CA,United States
#2349,2024-11-26 12:42:00,,Cap 01,1,19.0,0.0,paid,fulfilled,58.0,0.0,4.99,4.69,67.68,USD,sohiry366@hotmail.com,Customer 1366,QC,Canada
#2737,2025-02-07 21:57:00,,Hoodie 01,1,55.0,1.97,paid,partial,161.0,6.87,4.99,12.64,171.76,USD,aolbfsdbj147@yahoo.com,Customer 1147,FL,United States
#2603,2025-04-17 12:05:00,,Hoodie 01,2,55.0,0.0,paid,fulfilled,160.0,0.0,0.0,14.08,174.08,USD,oasead8@hotmail.com,Customer 8,TX,United States
#2084,2025-06-21 07:18:00,,Glow Oil L,1,35.0,0.0,paid,fulfilled,110.0,0.0,6.99,8.49,125.48,USD,yirijam8@yahoo.com,Customer 8,BC,Canada
#2007,2025-01-07 06:38:00,,Premium Tee 02,1,28.0,0.0,paid,fulfilled,28.0,0.0,9.99,2.45,40.44,USD,gugmnttuob465@gmail.com,Customer 465,QC,Canada
#2965,2024-09-04 11:59:00,,Glow Oil L,1,35.0,0.0,paid,fulfilled,231.0,0.0,6.99,21.98,259.97,USD,vorjqpt8@gmail.com,Customer 8,FL,United States
#3123,2025-08-24 18:55:00,,Revive Mask M,1,29.0,6.57,paid,fulfilled,187.0,42.81,0.0,13.14,157.33,USD,ozwkqt8@gmail.com,Customer 8,WA,United States
#1205,2025-03-15 15:05:00,,Premium Tee 02,1,28.0,0.0,paid,fulfilled,28.0,0.0,6.99,2.37,37.36,USD,gdtmvf8@gmail.com,Customer 8,ON,Canada
#3105,2025-08-17 00:17:00,,Cap 01,1,19.0,0.0,paid,unfulfilled,90.0,0.0,0.0,6.43,96.43,USD,tllcwe8@brand.com,Customer 8,ON,Canada
#1167,2025-03-17 01:29:00,,Foam Cleanser F,1,21.0,0.0,paid,fulfilled,119.0,0.0,0.0,12.21,131.21,USD,sromyjcib147@hotmail.com,Customer 1147,NSW,Australia
#2543,2024-08-30 01:52:00,,Shorts 01,1,35.0,5.94,paid,fulfilled,35.0,5.94,4.99,2.35,36.4,USD,gywclsspgv147@yahoo.com,Customer 1147,WA,United States
#2104,2025-04-14 05:30:00,,Starter Kit C,1,79.0,3.91,paid,fulfilled,107.0,5.21,6.99,10.08,118.86,USD,mzouupzx8@brand.com,Customer 8,BC,Canada
#1745,2025-04-01 03:55:00,,Glow Oil L,1,35.0,11.23,paid,fulfilled,158.0,51.59,0.0,8.22,114.63,USD,sgwurv147@gmail.com,Customer 1147,TX,United States
#2188,2025-07-24 09:35:00,,Hydra Cream B,2,49.0,32.49,refunded,fulfilled,320.0,101.94,0.0,18.71,0.0,USD,nuamoqql147@gmail.com,Customer 1147,QC,Canada
#2763,2024-09-18 14:58:00,,Radiance Serum A,1,39.0,0.0,paid,fulfilled,39.0,0.0,0.0,6.41,45.41,USD,ysyoea147@brand.com,Customer 1147,NSW,Australia
#1818,2024-11-07 12:05:00,,Classic Tee 01,1,22.0,2.74,paid,fulfilled,22.0,2.74,6.99,2.01,28.26,USD,vidrfmgadx147@hotmail.com,Customer 1147,CA,United States
#2855,2025-07-18 20:46:00,,Hoodie 01,3,55.0,0.0,paid,fulfilled,214.0,0.0,0.0,34.44,248.44,USD,gttbdxlnv203@hotmail.com,Customer 1203,VIC,Australia
#1688,2025-08-14 22:24:00,,Light Jacket 01,1,79.0,18.14,paid,fulfilled,128.0,31.31,0.0,6.93,103.62,USD,wbhzqincpx479@brand.com,Customer 479,NY,United States
#2655,2025-04-27 00:22:00,2025-05-09 00:22:00,Light Jacket 01,2,79.0,0.0,refunded,fulfilled,221.0,0.0,0.0,15.1,0.0,USD,bqzmzf8@brand.com,Customer 8,TX,United States
#3079,2025-05-15 18:40:00,,Hoodie 01,2,55.0,0.0,paid,fulfilled,124.0,0.0,0.0,8.7,132.7,USD,gimcpyc384@hotmail.com,Customer 384,CA,United States
#3259,2024-09-07 11:05:00,,Revive Mask M,2,29.0,0.0,paid,fulfilled,58.0,0.0,9.99,7.82,75.81,USD,nxlvylr147@brand.com,Customer 1147,VIC,Australia
#1605,2025-07-12 04:23:00,,Classic Tee 01,1,22.0,4.68,paid,fulfilled,22.0,4.68,6.99,1.63,25.94,USD,drzzshxj384@hotmail.com,Customer 384,FL,United States
#2036,2025-05-30 23:17:00,,Light Jacket 01,2,79.0,22.03,paid,fulfilled,317.0,44.19,4.99,24.6,302.4,USD,cdnjtx124@brand.com,Customer 1124,WA,United States
#2760,2024-12-24 10:13:00,,Classic Tee 01,2,22.0,0.0,paid,fulfilled,227.0,0.0,0.0,42.21,269.21,USD,baamwb147@gmail.com,Customer 1147,ENG,United Kingdom
#3354,2025-07-19 02:54:00,,Shorts 01,1,35.0,0.0,paid,fulfilled,35.0,0.0,4.99,2.66,42.65,USD,xtpovkpuja8@gmail.com,Customer 8,QC,Canada
#2435,2025-02-23 14:28:00,,Cap 01,2,19.0,0.0,paid,fulfilled,38.0,0.0,4.99,3.88,46.87,USD,rwgrainh147@hotmail.com,Customer 1147,NY,United States
#1698,2025-04-30 06:52:00,,Glow Oil L,1,35.0,0.0,paid,fulfilled,231.0,0.0,0.0,21.39,252.39,USD,pbvuiecmg147@brand.com,Customer 1147,IL,United States
#3243,2025-05-13 06:52:00,,Radiance Serum A,2,39.0,13.27,paid,fulfilled,236.0,34.57,0.0,17.66,219.09,USD,fitalxzff243@yahoo.com,Customer 1243,ENG,United Kingdom
#2974,2025-02-04 19:47:00,,Shorts 01,1,35.0,0.0,paid,fulfilled,90.0,0.0,4.99,15.4,110.39,USD,ypmrzzc8@brand.com,Customer 8,VIC,Australia
#1723,2024-09-13 10:07:00,,Starter Kit C,1,79.0,3.08,paid,partial,79.0,3.08,4.99,5.73,86.64,USD,xzhrzo384@hotmail.com,Customer 384,WA,United States
#2704,2025-06-27 19:44:00,,Clarifying Toner X,1,25.0,0.0,paid,fulfilled,25.0,0.0,4.99,2.5,32.49,USD,nmiczesyhp147@gmail.com,Customer 1147,CA,United States
#2947,2024-12-09 07:29:00,,Starter Kit C,1,79.0,0.0,paid,fulfilled,161.0,0.0,6.99,15.3,183.29,USD,icgrpkd147@yahoo.com,Customer 1147,CA,United States
#1594,2024-12-05 16:34:00,,Revive Mask M,3,29.0,0.0,paid,fulfilled,136.0,0.0,0.0,12.8,148.8,USD,rdvwfcp384@gmail.com,Customer 384,BC,Canada
#2793,2024-11-07 17:08:00,,Foam Cleanser F,1,21.0,0.0,refunded,fulfilled,278.0,0.0,0.0,21.59,0.0,USD,ylkvfjjhg384@yahoo.com,Customer 384,IL,United States
#1572,2024-10-13 22:22:00,,Premium Tee 02,1,28.0,10.41,paid,fulfilled,28.0,10.41,6.99,3.81,28.39,USD,gzcwaauczf8@yahoo.com,Customer 8,VIC,Australia
#3291,2025-07-11 04:49:00,,Foam Cleanser F,2,21.0,0.0,paid,fulfilled,42.0,0.0,4.99,3.2,50.19,USD,pwpcpu384@gmail.com,Customer 384,ON,Canada
#2519,2024-12-05 21:48:00,,Cap 01,1,19.0,0.0,paid,fulfilled,19.0,0.0,4.99,1.82,25.81,USD,rxqvesrjd147@hotmail.com,Customer 1147,FL,United States
#2978,2024-09-23 22:39:00,,Cap 01,1,19.0,0.0,paid,fulfilled,19.0,0.0,0.0,1.2,20.2,USD,ylzrmf366@hotmail.com,Customer 1366,CA,United States
#3637,2024-12-05 18:51:00,,Clarifying Toner X,1,25.0,0.0,paid,fulfilled,25.0,0.0,0.0,1.6,26.6,USD,tokhujz8@yahoo.com,Customer 8,BC,Canada
#1688,2025-08-14 22:24:00,,Premium Tee 02,1,28.0,7.52,paid,fulfilled,128.0,31.31,0.0,6.93,103.62,USD,rjnsku479@gmail.com,Customer 479,NY,United States
#1704,2024-10-24 17:21:00,,Light Jacket 01,3,79.0,0.0,paid,fulfilled,237.0,0.0,6.99,29.44,273.43,USD,grdgwlfr124@hotmail.com,Customer 1124,NSW,Australia
#2684,2024-12-21 14:06:00,,Classic Tee 01,1,22.0,3.72,paid,unfulfilled,22.0,3.72,4.99,1.74,25.01,USD,abtmdoutm8@brand.com,Customer 8,BC,Canada
#3221,2025-08-09 19:09:00,,Premium Tee 02,1,28.0,5.51,paid,fulfilled,73.0,15.39,0.0,5.3,62.91,USD,tiludrcg8@yahoo.com,Customer 8,WA,United States
#3369,2025-02-12 00:01:00,,Hoodie 01,2,55.0,7.76,paid,fulfilled,273.0,22.72,9.99,16.61,276.88,USD,ipkczpp147@gmail.com,Customer 1147,IL,United States
#1916,2025-03-26 09:37:00,,Foam Cleanser F,1,21.0,0.77,paid,fulfilled,21.0,0.77,0.0,1.75,21.98,USD,euwhvpfxfm271@hotmail.com,Customer 1271,TX,United States
#1449,2025-02-27 06:47:00,,Socks 3-Pack,2,14.0,4.39,paid,fulfilled,77.0,14.85,6.99,4.71,73.85,USD,svegpjr8@yahoo.com,Customer 8,WA,United States
#3013,2025-04-17 05:03:00,,Light Jacket 01,1,79.0,25.84,paid,fulfilled,179.0,60.48,9.99,9.03,137.54,USD,qmvrgqa147@brand.com,Customer 1147,BC,Canada
#3315,2025-06-28 17:25:00,,Cap 01,1,19.0,0.0,paid,fulfilled,144.0,0.0,0.0,13.05,157.05,USD,encfbpao8@yahoo.com,Customer 8,IL,United States
#1325,2025-03-08 10:11:00,,Classic Tee 01,1,22.0,8.58,paid,fulfilled,22.0,8.58,0.0,1.45,14.87,USD,gekmrot384@gmail.com,Customer 384,VIC,Australia
#1751,2025-01-13 06:44:00,,Hoodie 01,1,55.0,0.0,paid,fulfilled,235.0,0.0,0.0,37.18,272.18,USD,zwxcoks384@hotmail.com,Customer 384,NSW,Australia
#2408,2024-08-28 04:29:00,,Revive Mask M,1,29.0,0.0,paid,fulfilled,105.0,0.0,0.0,9.19,114.19,USD,phzccpo418@gmail.com,Customer 418,IL,United States
#1904,2025-02-11 21:12:00,,Starter Kit C,5,79.0,0.0,paid,fulfilled,395.0,0.0,4.99,32.33,432.32,USD,ajzfydng8@brand.com,Customer 8,VIC,Australia
#1509,2025-01-27 08:32:00,,Repair Eye Gel G,1,45.0,0.0,paid,unfulfilled,100.0,0.0,0.0,7.81,107.81,USD,ofodmrjx319@gmail.com,Customer 1319,IL,United States
#2024,2024-11-09 06:34:00,,Revive Mask M,2,29.0,0.0,refunded,fulfilled,258.0,0.0,4.99,16.44,0.0,USD,oybtbmzxs384@brand.com,Customer 384,WA,United States
#1754,2025-05-24 01:39:00,,Repair Eye Gel G,1,45.0,0.0,paid,fulfilled,84.0,0.0,4.99,5.78,94.77,USD,qxcpkduivc8@gmail.com,Customer 8,ON,Canada
#3523,2024-09-14 00:15:00,,Radiance Serum A,1,39.0,6.14,paid,fulfilled,39.0,6.14,4.99,2.42,40.27,USD,ahnexr243@brand.com,Customer 1243,IL,United States
#2552,2025-01-31 09:57:00,,Clarifying Toner X,1,25.0,0.0,paid,fulfilled,126.0,0.0,0.0,11.57,137.57,USD,tpbzyhnw8@hotmail.com,Customer 8,ENG,United Kingdom
#1518,2025-06-08 12:46:00,,Clarifying Toner X,2,25.0,0.0,paid,fulfilled,50.0,0.0,0.0,3.25,53.25,USD,qbhuwv458@gmail.com,Customer 1458,NY,United States
#1972,2024-11-07 09:44:00,,Hoodie 01,3,55.0,9.59,paid,partial,243.0,14.7,4.99,25.86,259.15,USD,tzpovz384@hotmail.com,Customer 384,NSW,Australia
#1762,2024-11-23 19:35:00,,Hydra Cream B,1,49.0,5.48,paid,partial,205.0,25.56,0.0,11.73,191.17,USD,gdtgwboehs384@hotmail.com,Customer 384,NY,United States
#1565,2025-01-16 10:20:00,,Light Jacket 01,3,79.0,39.16,paid,fulfilled,365.0,64.24,9.99,26.92,337.67,USD,ibmfxhry147@yahoo.com,Customer 1147,ON,Canada
#1428,2024-12-22 03:14:00,,Glow Oil L,1,35.0,7.03,paid,unfulfilled,35.0,7.03,4.99,2.11,35.07,USD,iwwxbqmptc384@gmail.com,Customer 384,FL,United States
#2686,2025-06-02 06:58:00,,Classic Tee 01,1,22.0,0.77,paid,partial,353.0,12.3,4.99,31.73,377.42,USD,bzxuisc8@brand.com,Customer 8,CA,United States
#3318,2025-08-14 23:35:00,,Hoodie 01,1,55.0,0.0,paid,partial,93.0,0.0,0.0,12.48,105.48,USD,vxlfmxe147@brand.com,Customer 1147,VIC,Australia
#2400,2025-07-28 13:55:00,,Repair Eye Gel G,1,45.0,0.0,paid,fulfilled,100.0,0.0,6.99,15.15,122.14,USD,tmkjarr147@brand.com,Customer 1147,NSW,Australia
#3120,2025-03-28 04:07:00,,Shorts 01,1,35.0,0.0,paid,fulfilled,35.0,0.0,4.99,5.88,45.87,USD,gdweql480@yahoo.com,Customer 480,NSW,Australia
#2705,2025-01-08 22:00:00,,Leggings 01,1,49.0,12.52,paid,fulfilled,117.0,26.97,6.99,6.81,103.83,USD,sshvhvdplt384@hotmail.com,Customer 384,FL,United States
#2175,2025-07-31 12:47:00,,Premium Tee 02,2,28.0,0.0,paid,unfulfilled,84.0,0.0,6.99,6.49,97.48,USD,hftxrwyt384@hotmail.com,Customer 384,IL,United States
#3214,2024-09-06 08:17:00,,Clarifying Toner X,1,25.0,0.0,paid,partial,25.0,0.0,0.0,4.89,29.89,USD,dnkifyyah384@hotmail.com,Customer 384,NSW,Australia
#1906,2024-11-22 09:50:00,,Repair Eye Gel G,1,45.0,0.0,paid,fulfilled,252.0,0.0,0.0,20.14,272.14,USD,zxauwjjm147@brand.com,Customer 1147,IL,United States
#2353,2024-11-06 08:03:00,,Cap 01,2,19.0,0.0,paid,fulfilled,38.0,0.0,9.99,8.83,56.82,USD,hkuszwtak384@hotmail.com,Customer 384,VIC,Australia
#1334,2024-12-15 22:35:00,,Cap 01,2,19.0,0.0,paid,fulfilled,38.0,0.0,0.0,2.45,40.45,USD,isbiqlmqd8@hotmail.com,Customer 8,CA,United States
#2095,2025-05-26 12:45:00,,Foam Cleanser F,1,21.0,2.33,paid,unfulfilled,91.0,7.81,0.0,5.11,88.3,USD,uoggcjkpec147@yahoo.com,Customer 1147,BC,Canada
#2369,2024-10-26 12:21:00,,Foam Cleanser F,2,21.0,0.0,paid,fulfilled,149.0,0.0,6.99,12.46,168.45,USD,whupegzqg366@hotmail.com,Customer 1366,IL,United States
#1520,2024-09-22 04:48:00,,Light Jacket 01,1,79.0,0.0,paid,fulfilled,264.0,0.0,0.0,24.03,288.03,USD,fgmhht384@yahoo.com,Customer 384,WA,United States
#2437,2025-01-14 10:17:00,,Glow Oil L,1,35.0,0.0,refunded,fulfilled,35.0,0.0,6.99,3.68,0.0,USD,ijflrmcm384@hotmail.com,Customer 384,TX,United States
#3573,2025-02-02 06:07:00,,Hydra Cream B,1,49.0,0.0,paid,fulfilled,308.0,0.0,4.99,20.73,333.72,USD,odoonhhu147@brand.com,Customer 1147,QC,Canada
#1414,2024-10-01 12:25:00,,Hoodie 01,2,55.0,0.0,paid,fulfilled,110.0,0.0,0.0,13.94,123.94,USD,tpdpddw384@hotmail.com,Customer 384,ENG,United Kingdom
#1790,2025-05-08 16:27:00,,Radiance Serum A,1,39.0,0.0,partially_refunded,fulfilled,39.0,0.0,0.0,5.36,32.95,USD,peqndoxqu147@hotmail.com,Customer 1147,ENG,United Kingdom
#3229,2024-11-30 23:20:00,,Foam Cleanser F,1,21.0,0.0,paid,partial,21.0,0.0,9.99,2.64,33.63,USD,vhrpautdt147@yahoo.com,Customer 1147,ENG,United Kingdom
#1499,2024-10-15 16:46:00,,Socks 3-Pack,2,14.0,4.11,paid,unfulfilled,28.0,4.11,6.99,4.17,35.05,USD,peskoaj147@yahoo.com,Customer 1147,NSW,Australia
#3031,2025-05-09 22:27:00,,Starter Kit C,3,79.0,0.0,paid,fulfilled,237.0,0.0,0.0,29.97,266.97,USD,djmwkyul8@gmail.com,Customer 8,NSW,Australia
#2750,2025-02-17 23:56:00,,Clarifying Toner X,1,25.0,0.0,paid,partial,64.0,0.0,0.0,5.8,69.8,USD,mukgpgnpo265@gmail.com,Customer 265,BC,Canada
#3363,2025-07-20 00:05:00,,Cap 01,2,19.0,6.93,paid,fulfilled,121.0,21.53,0.0,7.91,107.38,USD,fckdtigx147@hotmail.com,Customer 1147,ON,Canada
#3362,2024-11-21 07:16:00,,Cap 01,3,19.0,0.0,paid,fulfilled,102.0,0.0,4.99,7.42,114.41,USD,eulqegguwd384@hotmail.com,Customer 384,FL,United States
#3628,2025-04-20 07:06:00,,Repair Eye Gel G,2,45.0,11.91,paid,fulfilled,90.0,11.91,4.99,5.16,88.24,USD,xvrhcwmy147@gmail.com,Customer 1147,NY,United States
#1873,2025-03-08 05:13:00,,Cap 01,2,19.0,11.29,paid,fulfilled,306.0,120.82,9.99,22.56,217.73,USD,svqczet147@brand.com,Customer 1147,VIC,Australia
#2189,2024-10-08 08:55:00,,Classic Tee 01,1,22.0,2.71,paid,fulfilled,230.0,32.63,9.99,36.5,243.86,USD,fyflzwtm681@brand.com,Customer 681,NSW,Australia
#2831,2024-10-21 10:50:00,,Glow Oil L,1,35.0,0.0,paid,fulfilled,158.0,0.0,4.99,13.8,176.79,USD,ivveselji8@yahoo.com,Customer 8,ENG,United Kingdom
#3401,2025-01-02 06:56:00,,Clarifying Toner X,1,25.0,0.0,paid,partial,104.0,0.0,4.99,7.08,116.07,USD,vtwrsp384@hotmail.com,Customer 384,ON,Canada
#3603,2025-04-15 15:50:00,,Cap 01,1,19.0,8.67,paid,partial,19.0,8.67,0.0,0.72,11.05,USD,rbnkdb265@hotmail.com,Customer 265,IL,United States
#3197,2025-05-22 19:33:00,,Starter Kit C,1,79.0,0.0,paid,fulfilled,79.0,0.0,4.99,5.92,89.91,USD,rddyvszww8@hotmail.com,Customer 8,FL,United States
#1930,2024-10-21 05:42:00,,Classic Tee 01,1,22.0,0.0,paid,fulfilled,97.0,0.0,9.99,7.07,114.06,USD,habllh8@hotmail.com,Customer 8,FL,United States
#2699,2025-05-05 11:07:00,,Foam Cleanser F,1,21.0,0.0,paid,unfulfilled,150.0,0.0,0.0,12.78,162.78,USD,burcqn147@hotmail.com,Customer 1147,TX,United States
#2714,2025-05-31 14:12:00,,Leggings 01,3,49.0,0.0,paid,fulfilled,147.0,0.0,4.99,9.6,161.59,USD,razcie147@gmail.com,Customer 1147,WA,United States
#3140,2025-02-05 21:55:00,,Revive Mask M,2,29.0,0.0,paid,partial,103.0,0.0,4.99,17.47,125.46,USD,tigppp147@gmail.com,Customer 1147,NSW,Australia
#2411,2024-09-22 07:13:00,,Cap 01,1,19.0,0.0,paid,fulfilled,388.0,0.0,6.99,37.42,432.41,USD,pxxxbft147@brand.com,Customer 1147,NY,United States
#2299,2024-09-08 12:36:00,,Revive Mask M,1,29.0,0.0,paid,fulfilled,29.0,0.0,4.99,2.42,36.41,USD,ujhcni8@gmail.com,Customer 8,QC,Canada
#2117,2025-03-04 15:47:00,,Cap 01,1,19.0,0.0,paid,fulfilled,19.0,0.0,0.0,1.24,20.24,USD,lxfqhqsjr442@hotmail.com,Customer 1442,QC,Canada
#3353,2025-04-18 05:45:00,,Leggings 01,2,49.0,0.0,paid,unfulfilled,98.0,0.0,0.0,13.64,111.64,USD,pdectybg384@gmail.com,Customer 384,ENG,United Kingdom
#2457,2025-08-25 21:01:00,,Socks 3-Pack,1,14.0,1.89,paid,fulfilled,14.0,1.89,0.0,0.77,12.88,USD,viyesp8@hotmail.com,Customer 8,TX,United States
#2641,2025-02-10 19:27:00,,Classic Tee 01,1,22.0,0.0,paid,partial,78.0,0.0,9.99,6.34,94.33,USD,dpcmwvcjyc384@gmail.com,Customer 384,IL,United States
#2531,2024-10-05 19:55:00,,Hydra Cream B,1,49.0,0.0,paid,fulfilled,49.0,0.0,4.99,4.69,58.68,USD,dmbvpixrg141@brand.com,Customer 141,ENG,United Kingdom
